date,temperature_2m,hour,day,month,year,season,day_of_week,is_weekend
2022-01-01 05:00:00+00:00,0.08124021058820069,5,1,1,2022,Winter,Saturday,1
2022-01-01 06:00:00+00:00,0.08124021058820069,6,1,1,2022,Winter,Saturday,1
2022-01-01 07:00:00+00:00,0.08739141420236407,7,1,1,2022,Winter,Saturday,1
2022-01-01 08:00:00+00:00,0.10584477899917029,8,1,1,2022,Winter,Saturday,1
2022-01-01 09:00:00+00:00,0.1119959211019128,9,1,1,2022,Winter,Saturday,1
2022-01-01 10:00:00+00:00,0.13660048951288237,10,1,1,2022,Winter,Saturday,1
2022-01-01 11:00:00+00:00,0.14890283522978826,11,1,1,2022,Winter,Saturday,1
2022-01-01 12:00:00+00:00,0.17965854574350038,12,1,1,2022,Winter,Saturday,1
2022-01-01 13:00:00+00:00,0.21041425625721247,13,1,1,2022,Winter,Saturday,1
2022-01-01 14:00:00+00:00,0.2042630526430491,14,1,1,2022,Winter,Saturday,1
2022-01-01 15:00:00+00:00,0.1119959211019128,15,1,1,2022,Winter,Saturday,1
2022-01-01 16:00:00+00:00,0.025879993174939876,16,1,1,2022,Winter,Saturday,1
2022-01-01 17:00:00+00:00,-0.017178063055678112,17,1,1,2022,Winter,Saturday,1
2022-01-01 18:00:00+00:00,-0.0725383419803598,18,1,1,2022,Winter,Saturday,1
2022-01-01 19:00:00+00:00,-0.06023593475203304,19,1,1,2022,Winter,Saturday,1
2022-01-01 20:00:00+00:00,-0.12174735577945724,20,1,1,2022,Winter,Saturday,1
2022-01-01 21:00:00+00:00,-0.15250306629316934,21,1,1,2022,Winter,Saturday,1
2022-01-01 22:00:00+00:00,-0.2017123261379507,22,1,1,2022,Winter,Saturday,1
2022-01-01 23:00:00+00:00,-0.23861917875440508,23,1,1,2022,Winter,Saturday,1
2022-01-02 00:00:00+00:00,-0.1463520472132688,0,2,1,2022,Winter,Sunday,1
2022-01-02 01:00:00+00:00,-0.2324680366516628,1,2,1,2022,Winter,Sunday,1
2022-01-02 02:00:00+00:00,-0.2755259083480177,2,2,1,2022,Winter,Sunday,1
2022-01-02 03:00:00+00:00,-0.31243288398731417,3,2,1,2022,Winter,Sunday,1
2022-01-02 04:00:00+00:00,-0.3185840260900566,4,2,1,2022,Winter,Sunday,1
2022-01-02 05:00:00+00:00,-0.293979457679087,5,2,1,2022,Winter,Sunday,1
2022-01-02 06:00:00+00:00,-0.3308863102955415,6,2,1,2022,Winter,Sunday,1
2022-01-02 07:00:00+00:00,-0.2878283155763445,7,2,1,2022,Winter,Sunday,1
2022-01-02 08:00:00+00:00,-0.1648054735214961,8,2,1,2022,Winter,Sunday,1
2022-01-02 09:00:00+00:00,-0.03563142785248432,9,2,1,2022,Winter,Sunday,1
2022-01-02 10:00:00+00:00,-0.011026920952935603,10,2,1,2022,Winter,Sunday,1
2022-01-02 11:00:00+00:00,-0.017178063055678112,11,2,1,2022,Winter,Sunday,1
2022-01-02 12:00:00+00:00,0.1612050579238522,12,2,1,2022,Winter,Sunday,1
2022-01-02 13:00:00+00:00,0.07508906848545818,13,2,1,2022,Winter,Sunday,1
2022-01-02 14:00:00+00:00,0.04433335797174608,14,2,1,2022,Winter,Sunday,1
2022-01-02 15:00:00+00:00,0.025879993174939876,15,2,1,2022,Winter,Sunday,1
2022-01-02 16:00:00+00:00,-0.011026920952935603,16,2,1,2022,Winter,Sunday,1
2022-01-02 17:00:00+00:00,-0.011026920952935603,17,2,1,2022,Winter,Sunday,1
2022-01-02 18:00:00+00:00,0.08124021058820069,18,2,1,2022,Winter,Sunday,1
2022-01-02 19:00:00+00:00,0.025879993174939876,19,2,1,2022,Winter,Sunday,1
2022-01-02 20:00:00+00:00,-0.029480224238320942,20,2,1,2022,Winter,Sunday,1
2022-01-02 21:00:00+00:00,-0.04793377356939021,21,2,1,2022,Winter,Sunday,1
2022-01-02 22:00:00+00:00,-0.03563142785248432,22,2,1,2022,Winter,Sunday,1
2022-01-02 23:00:00+00:00,-0.15250306629316934,23,2,1,2022,Winter,Sunday,1
2022-01-03 00:00:00+00:00,-0.2017123261379507,0,3,1,2022,Winter,Monday,0
2022-01-03 01:00:00+00:00,-0.18940998042104482,1,3,1,2022,Winter,Monday,0
2022-01-03 02:00:00+00:00,-0.21401448732059353,2,3,1,2022,Winter,Monday,0
2022-01-03 03:00:00+00:00,-0.1278985593936206,3,3,1,2022,Winter,Monday,0
2022-01-03 04:00:00+00:00,-0.2201656909347569,4,3,1,2022,Winter,Monday,0
2022-01-03 05:00:00+00:00,-0.23861917875440508,5,3,1,2022,Winter,Monday,0
2022-01-03 06:00:00+00:00,-0.2816771119621811,6,3,1,2022,Winter,Monday,0
2022-01-03 07:00:00+00:00,-0.2878283155763445,7,3,1,2022,Winter,Monday,0
2022-01-03 08:00:00+00:00,-0.3431885945010263,8,3,1,2022,Winter,Monday,0
2022-01-03 09:00:00+00:00,-0.2816771119621811,9,3,1,2022,Winter,Monday,0
2022-01-03 10:00:00+00:00,-0.2570726050626324,10,3,1,2022,Winter,Monday,0
2022-01-03 11:00:00+00:00,-0.1955611840352082,11,3,1,2022,Winter,Monday,0
2022-01-03 12:00:00+00:00,-0.1278985593936206,12,3,1,2022,Winter,Monday,0
2022-01-03 13:00:00+00:00,-0.09099164526574514,13,3,1,2022,Winter,Monday,0
2022-01-03 14:00:00+00:00,-0.15865426990733272,14,3,1,2022,Winter,Monday,0
2022-01-03 15:00:00+00:00,-0.24477019783430562,15,3,1,2022,Winter,Monday,0
2022-01-03 16:00:00+00:00,-0.293979457679087,16,3,1,2022,Winter,Monday,0
2022-01-03 17:00:00+00:00,-0.3308863102955415,17,3,1,2022,Winter,Monday,0
2022-01-03 18:00:00+00:00,-0.4047000155284505,18,3,1,2022,Winter,Monday,0
2022-01-03 19:00:00+00:00,-0.4354557260421626,19,3,1,2022,Winter,Monday,0
2022-01-03 20:00:00+00:00,-0.45390915235038987,20,3,1,2022,Winter,Monday,0
2022-01-03 21:00:00+00:00,-0.4969671470695868,21,3,1,2022,Winter,Monday,0
2022-01-03 22:00:00+00:00,-0.5400251909979206,22,3,1,2022,Winter,Monday,0
2022-01-03 23:00:00+00:00,-0.490816041873697,23,3,1,2022,Winter,Monday,0
2022-01-04 00:00:00+00:00,-0.38624663842936,0,4,1,2022,Winter,Tuesday,0
2022-01-04 01:00:00+00:00,-0.4231534418366778,1,4,1,2022,Winter,Tuesday,0
2022-01-04 02:00:00+00:00,-0.4477580594567842,2,4,1,2022,Winter,Tuesday,0
2022-01-04 03:00:00+00:00,-0.5400251909979206,3,4,1,2022,Winter,Tuesday,0
2022-01-04 04:00:00+00:00,-0.5892342786107231,4,4,1,2022,Winter,Tuesday,0
2022-01-04 05:00:00+00:00,-0.5892342786107231,5,4,1,2022,Winter,Tuesday,0
2022-01-04 06:00:00+00:00,-0.5707809015116326,6,4,1,2022,Winter,Tuesday,0
2022-01-04 07:00:00+00:00,-0.5461762838915262,7,4,1,2022,Winter,Tuesday,0
2022-01-04 08:00:00+00:00,-0.521571752387409,8,4,1,2022,Winter,Tuesday,0
2022-01-04 09:00:00+00:00,-0.46621143655587466,9,4,1,2022,Winter,Tuesday,0
2022-01-04 10:00:00+00:00,-0.4293046208462728,10,4,1,2022,Winter,Tuesday,0
2022-01-04 11:00:00+00:00,-0.4047000155284505,11,4,1,2022,Winter,Tuesday,0
2022-01-04 12:00:00+00:00,-0.4969671470695868,12,4,1,2022,Winter,Tuesday,0
2022-01-04 13:00:00+00:00,-0.490816041873697,13,4,1,2022,Winter,Tuesday,0
2022-01-04 14:00:00+00:00,-0.5092694804842084,14,4,1,2022,Winter,Tuesday,0
2022-01-04 15:00:00+00:00,-0.5277228575832988,15,4,1,2022,Winter,Tuesday,0
2022-01-04 16:00:00+00:00,-0.6076877049189504,16,4,1,2022,Winter,Tuesday,0
2022-01-04 17:00:00+00:00,-0.6261411312271775,17,4,1,2022,Winter,Tuesday,0
2022-01-04 18:00:00+00:00,-0.6076877049189504,18,4,1,2022,Winter,Tuesday,0
2022-01-04 19:00:00+00:00,-0.5953854207134655,19,4,1,2022,Winter,Tuesday,0
2022-01-04 20:00:00+00:00,-0.5707809015116326,20,4,1,2022,Winter,Tuesday,0
2022-01-04 21:00:00+00:00,-0.6384434154326625,21,4,1,2022,Winter,Tuesday,0
2022-01-04 22:00:00+00:00,-0.7061060154696817,22,4,1,2022,Winter,Tuesday,0
2022-01-04 23:00:00+00:00,-0.7983731101039654,23,4,1,2022,Winter,Tuesday,0
2022-01-05 00:00:00+00:00,-0.7737685416929957,0,5,1,2022,Winter,Wednesday,0
2022-01-05 01:00:00+00:00,-0.9029425258505864,1,5,1,2022,Winter,Wednesday,0
2022-01-05 02:00:00+00:00,-0.8352799627204199,2,5,1,2022,Winter,Wednesday,0
2022-01-05 03:00:00+00:00,-0.8106753943094501,3,5,1,2022,Winter,Wednesday,0
2022-01-05 04:00:00+00:00,-0.8291288206176775,4,5,1,2022,Winter,Wednesday,0
2022-01-05 05:00:00+00:00,-0.8475822469259048,5,5,1,2022,Winter,Wednesday,0
2022-01-05 06:00:00+00:00,-0.8967913837478442,6,5,1,2022,Winter,Wednesday,0
2022-01-05 07:00:00+00:00,-0.9767562187812113,7,5,1,2022,Winter,Wednesday,0
2022-01-05 08:00:00+00:00,-0.9644539468780107,8,5,1,2022,Winter,Wednesday,0
2022-01-05 09:00:00+00:00,-0.9213959521588138,9,5,1,2022,Winter,Wednesday,0
2022-01-05 10:00:00+00:00,-0.853733376726363,10,5,1,2022,Winter,Wednesday,0
2022-01-05 11:00:00+00:00,-0.8106753943094501,11,5,1,2022,Winter,Wednesday,0
2022-01-05 12:00:00+00:00,-0.8045242522067079,12,5,1,2022,Winter,Wednesday,0
2022-01-05 13:00:00+00:00,-0.7184082627683138,13,5,1,2022,Winter,Wednesday,0
2022-01-05 14:00:00+00:00,-0.7553151645939052,14,5,1,2022,Winter,Wednesday,0
2022-01-05 15:00:00+00:00,-0.8168265364121927,15,5,1,2022,Winter,Wednesday,0
2022-01-05 16:00:00+00:00,-0.8229776662126508,16,5,1,2022,Winter,Wednesday,0
2022-01-05 17:00:00+00:00,-0.8106753943094501,17,5,1,2022,Winter,Wednesday,0
2022-01-05 18:00:00+00:00,-0.7860708258984805,18,5,1,2022,Winter,Wednesday,0
2022-01-05 19:00:00+00:00,-0.8414311048231623,19,5,1,2022,Winter,Wednesday,0
2022-01-05 20:00:00+00:00,-0.8414311048231623,20,5,1,2022,Winter,Wednesday,0
2022-01-05 21:00:00+00:00,-0.8168265364121927,21,5,1,2022,Winter,Wednesday,0
2022-01-05 22:00:00+00:00,-0.8291288206176775,22,5,1,2022,Winter,Wednesday,0
2022-01-05 23:00:00+00:00,-0.9152447977537871,23,5,1,2022,Winter,Wednesday,0
2022-01-06 00:00:00+00:00,-0.982907373186238,0,6,1,2022,Winter,Thursday,0
2022-01-06 01:00:00+00:00,-0.9952096573917227,1,6,1,2022,Winter,Thursday,0
2022-01-06 02:00:00+00:00,-1.0321165100081773,2,6,1,2022,Winter,Thursday,0
2022-01-06 03:00:00+00:00,-1.1305347836520558,3,6,1,2022,Winter,Thursday,0
2022-01-06 04:00:00+00:00,-1.1920462083701655,4,6,1,2022,Winter,Thursday,0
2022-01-06 05:00:00+00:00,-1.3089179070920431,5,6,1,2022,Winter,Thursday,0
2022-01-06 06:00:00+00:00,-1.4134873080759232,6,6,1,2022,Winter,Thursday,0
2022-01-06 07:00:00+00:00,-1.4749987291033473,7,6,1,2022,Winter,Thursday,0
2022-01-06 08:00:00+00:00,-1.438091888789177,8,6,1,2022,Winter,Thursday,0
2022-01-06 09:00:00+00:00,-1.3150690467343285,9,6,1,2022,Winter,Thursday,0
2022-01-06 10:00:00+00:00,-1.2104996309877074,10,6,1,2022,Winter,Thursday,0
2022-01-06 11:00:00+00:00,-1.1059302029388023,11,6,1,2022,Winter,Thursday,0
2022-01-06 12:00:00+00:00,-0.9460005082674993,12,6,1,2022,Winter,Thursday,0
2022-01-06 13:00:00+00:00,-0.9336982363642985,13,6,1,2022,Winter,Thursday,0
2022-01-06 14:00:00+00:00,-1.0259653679054348,14,6,1,2022,Winter,Thursday,0
2022-01-06 15:00:00+00:00,-1.4073361782754648,15,6,1,2022,Winter,Thursday,0
2022-01-06 16:00:00+00:00,-1.5488124466385405,16,6,1,2022,Winter,Thursday,0
2022-01-06 17:00:00+00:00,-1.6410795781796768,17,6,1,2022,Winter,Thursday,0
2022-01-06 18:00:00+00:00,-1.5795681571522526,18,6,1,2022,Winter,Thursday,0
2022-01-06 19:00:00+00:00,-1.511905594022086,19,6,1,2022,Winter,Thursday,0
2022-01-06 20:00:00+00:00,-1.5180567361248285,20,6,1,2022,Winter,Thursday,0
2022-01-06 21:00:00+00:00,-1.5303590080280292,21,6,1,2022,Winter,Thursday,0
2022-01-06 22:00:00+00:00,-1.5180567361248285,22,6,1,2022,Winter,Thursday,0
2022-01-06 23:00:00+00:00,-1.5057544396170595,23,6,1,2022,Winter,Thursday,0
2022-01-07 00:00:00+00:00,-1.4565453150974041,0,7,1,2022,Winter,Friday,0
2022-01-07 01:00:00+00:00,-1.4565453150974041,1,7,1,2022,Winter,Friday,0
2022-01-07 02:00:00+00:00,-1.468847599302889,2,7,1,2022,Winter,Friday,0
2022-01-07 03:00:00+00:00,-1.450394172994662,3,7,1,2022,Winter,Friday,0
2022-01-07 04:00:00+00:00,-1.450394172994662,4,7,1,2022,Winter,Friday,0
2022-01-07 05:00:00+00:00,-1.4011850312518088,5,7,1,2022,Winter,Friday,0
2022-01-07 06:00:00+00:00,-1.3765804714524381,6,7,1,2022,Winter,Friday,0
2022-01-07 07:00:00+00:00,-1.3704293256590103,7,7,1,2022,Winter,Friday,0
2022-01-07 08:00:00+00:00,-1.3027667637590723,8,7,1,2022,Winter,Friday,0
2022-01-07 09:00:00+00:00,-1.1674416362685105,9,7,1,2022,Winter,Friday,0
2022-01-07 10:00:00+00:00,-1.0505699363164047,10,7,1,2022,Winter,Friday,0
2022-01-07 11:00:00+00:00,-0.9644539468780107,11,7,1,2022,Winter,Friday,0
2022-01-07 12:00:00+00:00,-0.982907373186238,12,7,1,2022,Winter,Friday,0
2022-01-07 13:00:00+00:00,-0.9644539468780107,13,7,1,2022,Winter,Friday,0
2022-01-07 14:00:00+00:00,-1.0013607994944653,14,7,1,2022,Winter,Friday,0
2022-01-07 15:00:00+00:00,-1.0259653679054348,15,7,1,2022,Winter,Friday,0
2022-01-07 16:00:00+00:00,-1.0813256468301167,16,7,1,2022,Winter,Friday,0
2022-01-07 17:00:00+00:00,-1.087476788932859,17,7,1,2022,Winter,Friday,0
2022-01-07 18:00:00+00:00,-1.0813256468301167,18,7,1,2022,Winter,Friday,0
2022-01-07 19:00:00+00:00,-1.1059302029388023,19,7,1,2022,Winter,Friday,0
2022-01-07 20:00:00+00:00,-1.1612904978564533,20,7,1,2022,Winter,Friday,0
2022-01-07 21:00:00+00:00,-1.1551393520630258,21,7,1,2022,Winter,Friday,0
2022-01-07 22:00:00+00:00,-1.1489882099602833,22,7,1,2022,Winter,Friday,0
2022-01-07 23:00:00+00:00,-1.2289530572959346,23,7,1,2022,Winter,Friday,0
2022-01-08 00:00:00+00:00,-1.2043484888849652,0,8,1,2022,Winter,Saturday,1
2022-01-08 01:00:00+00:00,-1.2043484888849652,1,8,1,2022,Winter,Saturday,1
2022-01-08 02:00:00+00:00,-1.1674416362685105,2,8,1,2022,Winter,Saturday,1
2022-01-08 03:00:00+00:00,-1.1981973467822227,3,8,1,2022,Winter,Saturday,1
2022-01-08 04:00:00+00:00,-1.2351041993986773,4,8,1,2022,Winter,Saturday,1
2022-01-08 05:00:00+00:00,-1.2289530572959346,5,8,1,2022,Winter,Saturday,1
2022-01-08 06:00:00+00:00,-1.2720110520151315,6,8,1,2022,Winter,Saturday,1
2022-01-08 07:00:00+00:00,-1.351975899350783,7,8,1,2022,Winter,Saturday,1
2022-01-08 08:00:00+00:00,-1.3027667637590723,8,8,1,2022,Winter,Saturday,1
2022-01-08 09:00:00+00:00,-1.185895062576738,9,8,1,2022,Winter,Saturday,1
2022-01-08 10:00:00+00:00,-1.0813256468301167,10,8,1,2022,Winter,Saturday,1
2022-01-08 11:00:00+00:00,-0.9890585152889805,11,8,1,2022,Winter,Saturday,1
2022-01-08 12:00:00+00:00,-1.0198142258026925,12,8,1,2022,Winter,Saturday,1
2022-01-08 13:00:00+00:00,-0.9398493784670411,13,8,1,2022,Winter,Saturday,1
2022-01-08 14:00:00+00:00,-0.9583028047752684,14,8,1,2022,Winter,Saturday,1
2022-01-08 15:00:00+00:00,-1.1551393520630258,15,8,1,2022,Winter,Saturday,1
2022-01-08 16:00:00+00:00,-1.278162194240897,16,8,1,2022,Winter,Saturday,1
2022-01-08 17:00:00+00:00,-1.2843133364666621,17,8,1,2022,Winter,Saturday,1
2022-01-08 18:00:00+00:00,-1.3150690467343285,18,8,1,2022,Winter,Saturday,1
2022-01-08 19:00:00+00:00,-1.3704293256590103,19,8,1,2022,Winter,Saturday,1
2022-01-08 20:00:00+00:00,-1.3888827519672378,20,8,1,2022,Winter,Saturday,1
2022-01-08 21:00:00+00:00,-1.4073361782754648,21,8,1,2022,Winter,Saturday,1
2022-01-08 22:00:00+00:00,-1.450394172994662,22,8,1,2022,Winter,Saturday,1
2022-01-08 23:00:00+00:00,-1.4749987291033473,23,8,1,2022,Winter,Saturday,1
2022-01-09 00:00:00+00:00,-1.3704293256590103,0,9,1,2022,Winter,Sunday,1
2022-01-09 01:00:00+00:00,-1.4011850312518088,1,9,1,2022,Winter,Sunday,1
2022-01-09 02:00:00+00:00,-1.438091888789177,2,9,1,2022,Winter,Sunday,1
2022-01-09 03:00:00+00:00,-1.450394172994662,3,9,1,2022,Winter,Sunday,1
2022-01-09 04:00:00+00:00,-1.3827316098644953,4,9,1,2022,Winter,Sunday,1
2022-01-09 05:00:00+00:00,-1.39503389406998,5,9,1,2022,Winter,Sunday,1
2022-01-09 06:00:00+00:00,-1.3827316098644953,6,9,1,2022,Winter,Sunday,1
2022-01-09 07:00:00+00:00,-1.333522473042556,7,9,1,2022,Winter,Sunday,1
2022-01-09 08:00:00+00:00,-1.2843133364666621,8,9,1,2022,Winter,Sunday,1
2022-01-09 09:00:00+00:00,-1.173592778371253,9,9,1,2022,Winter,Sunday,1
2022-01-09 10:00:00+00:00,-1.0936279187333173,10,9,1,2022,Winter,Sunday,1
2022-01-09 11:00:00+00:00,-1.01366308369995,11,9,1,2022,Winter,Sunday,1
2022-01-09 12:00:00+00:00,-1.0751744924250901,12,9,1,2022,Winter,Sunday,1
2022-01-09 13:00:00+00:00,-1.0690233626246317,13,9,1,2022,Winter,Sunday,1
2022-01-09 14:00:00+00:00,-1.0505699363164047,14,9,1,2022,Winter,Sunday,1
2022-01-09 15:00:00+00:00,-1.0628722082196054,15,9,1,2022,Winter,Sunday,1
2022-01-09 16:00:00+00:00,-1.0813256468301167,16,9,1,2022,Winter,Sunday,1
2022-01-09 17:00:00+00:00,-1.0628722082196054,17,9,1,2022,Winter,Sunday,1
2022-01-09 18:00:00+00:00,-1.0259653679054348,18,9,1,2022,Winter,Sunday,1
2022-01-09 19:00:00+00:00,-1.044418781911378,19,9,1,2022,Winter,Sunday,1
2022-01-09 20:00:00+00:00,-1.0690233626246317,20,9,1,2022,Winter,Sunday,1
2022-01-09 21:00:00+00:00,-0.9952096573917227,21,9,1,2022,Winter,Sunday,1
2022-01-09 22:00:00+00:00,-0.9336982363642985,22,9,1,2022,Winter,Sunday,1
2022-01-09 23:00:00+00:00,-0.8967913837478442,23,9,1,2022,Winter,Sunday,1
2022-01-10 00:00:00+00:00,-0.8291288206176775,0,10,1,2022,Winter,Monday,0
2022-01-10 01:00:00+00:00,-0.8783379574396168,1,10,1,2022,Winter,Monday,0
2022-01-10 02:00:00+00:00,-0.8783379574396168,2,10,1,2022,Winter,Monday,0
2022-01-10 03:00:00+00:00,-0.884489087240075,3,10,1,2022,Winter,Monday,0
2022-01-10 04:00:00+00:00,-0.8721868153368744,4,10,1,2022,Winter,Monday,0
2022-01-10 05:00:00+00:00,-0.9336982363642985,5,10,1,2022,Winter,Monday,0
2022-01-10 06:00:00+00:00,-0.9583028047752684,6,10,1,2022,Winter,Monday,0
2022-01-10 07:00:00+00:00,-0.9644539468780107,7,10,1,2022,Winter,Monday,0
2022-01-10 08:00:00+00:00,-0.884489087240075,8,10,1,2022,Winter,Monday,0
2022-01-10 09:00:00+00:00,-0.8475822469259048,9,10,1,2022,Winter,Monday,0
2022-01-10 10:00:00+00:00,-0.8168265364121927,10,10,1,2022,Winter,Monday,0
2022-01-10 11:00:00+00:00,-0.7799196837957381,11,10,1,2022,Winter,Monday,0
2022-01-10 12:00:00+00:00,-0.7860708258984805,12,10,1,2022,Winter,Monday,0
2022-01-10 13:00:00+00:00,-0.7553151645939052,13,10,1,2022,Winter,Monday,0
2022-01-10 14:00:00+00:00,-0.8352799627204199,14,10,1,2022,Winter,Monday,0
2022-01-10 15:00:00+00:00,-0.9890585152889805,15,10,1,2022,Winter,Monday,0
2022-01-10 16:00:00+00:00,-1.0813256468301167,16,10,1,2022,Winter,Monday,0
2022-01-10 17:00:00+00:00,-1.1120813573438288,17,10,1,2022,Winter,Monday,0
2022-01-10 18:00:00+00:00,-1.1120813573438288,18,10,1,2022,Winter,Monday,0
2022-01-10 19:00:00+00:00,-1.1551393520630258,19,10,1,2022,Winter,Monday,0
2022-01-10 20:00:00+00:00,-1.2104996309877074,20,10,1,2022,Winter,Monday,0
2022-01-10 21:00:00+00:00,-1.3273713309398136,21,10,1,2022,Winter,Monday,0
2022-01-10 22:00:00+00:00,-1.4626964448978625,22,10,1,2022,Winter,Monday,0
2022-01-10 23:00:00+00:00,-1.5488124466385405,23,10,1,2022,Winter,Monday,0
2022-01-11 00:00:00+00:00,-1.5734170150495104,0,11,1,2022,Winter,Tuesday,0
2022-01-11 01:00:00+00:00,-1.6349284360769345,1,11,1,2022,Winter,Tuesday,0
2022-01-11 02:00:00+00:00,-1.7148932711103018,2,11,1,2022,Winter,Tuesday,0
2022-01-11 03:00:00+00:00,-1.7641024202345252,3,11,1,2022,Winter,Tuesday,0
2022-01-11 04:00:00+00:00,-1.788706988645495,4,11,1,2022,Winter,Tuesday,0
2022-01-11 05:00:00+00:00,-1.819462699159207,5,11,1,2022,Winter,Tuesday,0
2022-01-11 06:00:00+00:00,-1.8563695517756615,6,11,1,2022,Winter,Tuesday,0
2022-01-11 07:00:00+00:00,-1.8748230149907414,7,11,1,2022,Winter,Tuesday,0
2022-01-11 08:00:00+00:00,-1.7702535746395518,8,11,1,2022,Winter,Tuesday,0
2022-01-11 09:00:00+00:00,-1.6103238676659648,9,11,1,2022,Winter,Tuesday,0
2022-01-11 10:00:00+00:00,-1.4565453150974041,10,11,1,2022,Winter,Tuesday,0
2022-01-11 11:00:00+00:00,-1.3581270414535256,11,11,1,2022,Winter,Tuesday,0
2022-01-11 12:00:00+00:00,-1.3642781835562678,12,11,1,2022,Winter,Tuesday,0
2022-01-11 13:00:00+00:00,-1.351975899350783,13,11,1,2022,Winter,Tuesday,0
2022-01-11 14:00:00+00:00,-1.345824760938726,14,11,1,2022,Winter,Tuesday,0
2022-01-11 15:00:00+00:00,-1.3704293256590103,15,11,1,2022,Winter,Tuesday,0
2022-01-11 16:00:00+00:00,-1.3827316098644953,16,11,1,2022,Winter,Tuesday,0
2022-01-11 17:00:00+00:00,-1.4319407343841506,17,11,1,2022,Winter,Tuesday,0
2022-01-11 18:00:00+00:00,-1.4442430185896353,18,11,1,2022,Winter,Tuesday,0
2022-01-11 19:00:00+00:00,-1.4749987291033473,19,11,1,2022,Winter,Tuesday,0
2022-01-11 20:00:00+00:00,-1.5426613045357982,20,11,1,2022,Winter,Tuesday,0
2022-01-11 21:00:00+00:00,-1.5365101624330557,21,11,1,2022,Winter,Tuesday,0
2022-01-11 22:00:00+00:00,-1.481149883508374,22,11,1,2022,Winter,Tuesday,0
2022-01-11 23:00:00+00:00,-1.4319407343841506,23,11,1,2022,Winter,Tuesday,0
2022-01-12 00:00:00+00:00,-1.4873010256111163,0,12,1,2022,Winter,Wednesday,0
2022-01-12 01:00:00+00:00,-1.5795681571522526,1,12,1,2022,Winter,Wednesday,0
2022-01-12 02:00:00+00:00,-1.5303590080280292,2,12,1,2022,Winter,Wednesday,0
2022-01-12 03:00:00+00:00,-1.585719299254995,3,12,1,2022,Winter,Wednesday,0
2022-01-12 04:00:00+00:00,-1.585719299254995,4,12,1,2022,Winter,Wednesday,0
2022-01-12 05:00:00+00:00,-1.4873010256111163,5,12,1,2022,Winter,Wednesday,0
2022-01-12 06:00:00+00:00,-1.4134873080759232,6,12,1,2022,Winter,Wednesday,0
2022-01-12 07:00:00+00:00,-1.351975899350783,7,12,1,2022,Winter,Wednesday,0
2022-01-12 08:00:00+00:00,-1.3027667637590723,8,12,1,2022,Winter,Wednesday,0
2022-01-12 09:00:00+00:00,-1.1366859134525142,9,12,1,2022,Winter,Wednesday,0
2022-01-12 10:00:00+00:00,-1.0690233626246317,10,12,1,2022,Winter,Wednesday,0
2022-01-12 11:00:00+00:00,-1.044418781911378,11,12,1,2022,Winter,Wednesday,0
2022-01-12 12:00:00+00:00,-1.056721078419147,12,12,1,2022,Winter,Wednesday,0
2022-01-12 13:00:00+00:00,-1.01366308369995,13,12,1,2022,Winter,Wednesday,0
2022-01-12 14:00:00+00:00,-1.0259653679054348,14,12,1,2022,Winter,Wednesday,0
2022-01-12 15:00:00+00:00,-1.0690233626246317,15,12,1,2022,Winter,Wednesday,0
2022-01-12 16:00:00+00:00,-1.0690233626246317,16,12,1,2022,Winter,Wednesday,0
2022-01-12 17:00:00+00:00,-1.0936279187333173,17,12,1,2022,Winter,Wednesday,0
2022-01-12 18:00:00+00:00,-1.2597087678096468,18,12,1,2022,Winter,Wednesday,0
2022-01-12 19:00:00+00:00,-1.3027667637590723,19,12,1,2022,Winter,Wednesday,0
2022-01-12 20:00:00+00:00,-1.2166507730904499,20,12,1,2022,Winter,Wednesday,0
2022-01-12 21:00:00+00:00,-1.0813256468301167,21,12,1,2022,Winter,Wednesday,0
2022-01-12 22:00:00+00:00,-1.0382676521109195,22,12,1,2022,Winter,Wednesday,0
2022-01-12 23:00:00+00:00,-0.9890585152889805,23,12,1,2022,Winter,Wednesday,0
2022-01-13 00:00:00+00:00,-0.9336982363642985,0,13,1,2022,Winter,Thursday,0
2022-01-13 01:00:00+00:00,-0.9029425258505864,1,13,1,2022,Winter,Thursday,0
2022-01-13 02:00:00+00:00,-0.8906402416451017,2,13,1,2022,Winter,Thursday,0
2022-01-13 03:00:00+00:00,-0.8783379574396168,3,13,1,2022,Winter,Thursday,0
2022-01-13 04:00:00+00:00,-0.8721868153368744,4,13,1,2022,Winter,Thursday,0
2022-01-13 05:00:00+00:00,-0.8721868153368744,5,13,1,2022,Winter,Thursday,0
2022-01-13 06:00:00+00:00,-0.8721868153368744,6,13,1,2022,Winter,Thursday,0
2022-01-13 07:00:00+00:00,-0.8598845311313895,7,13,1,2022,Winter,Thursday,0
2022-01-13 08:00:00+00:00,-0.8229776662126508,8,13,1,2022,Winter,Thursday,0
2022-01-13 09:00:00+00:00,-0.7799196837957381,9,13,1,2022,Winter,Thursday,0
2022-01-13 10:00:00+00:00,-0.7307105469737988,10,13,1,2022,Winter,Thursday,0
2022-01-13 11:00:00+00:00,-0.6876525522546018,11,13,1,2022,Winter,Thursday,0
2022-01-13 12:00:00+00:00,-0.6815014101518594,12,13,1,2022,Winter,Thursday,0
2022-01-13 13:00:00+00:00,-0.6076877049189504,13,13,1,2022,Winter,Thursday,0
